area,Latitude,Longitude,Year,Outbreak,Source,File Name,Study
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,1989,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,1990,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,1991,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,1992,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,1993,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,1994,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,1995,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,1996,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,1997,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,1998,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,1999,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2000,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2001,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2002,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2003,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2004,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2005,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2006,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2007,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2008,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2009,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2010,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2011,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2012,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2013,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2014,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2015,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2016,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2017,1,pheromone traps,39038.pdf,
"armagh and epaule, quebec city, qc, canada",46.8137431,-71.2084061,2017,1,pheromone traps,39038.pdf,
campbellton area,48.0046993,-66.6768648,1957,1,aerial defoliation survey | pheromone traps | personal communication with the department of lands and forest representative,39119.pdf,
"campbellton, new brunswick",48.0046993,-66.6768648,2016,1,aerial defoliation survey | pheromone traps | personal communication with the department of lands and forest representative,39119.pdf,
"cape breton, nova scotia",46.137977,-60.194092,2016,2,aerial defoliation survey | pheromone traps | personal communication with the department of lands and forest representative,39119.pdf,
city of campbellton and nearby communities in northern new brunswick,48.0046993,-66.6768648,2016,1,aerial defoliation survey | pheromone traps | personal communication with the department of lands and forest representative,39119.pdf,
"maine, united states",45.657728,-68.709869,2016,2,aerial defoliation survey | pheromone traps | personal communication with the department of lands and forest representative,39119.pdf,
new brunswick,47.032695,-65.494995,2016,1,aerial defoliation survey | pheromone traps | personal communication with the department of lands and forest representative,39119.pdf,
northern new brunswick,47.364409,-68.328094,2016,1,aerial defoliation survey | pheromone traps | personal communication with the department of lands and forest representative,39119.pdf,
"quebec, canada",48.1023356,-77.7875715,2016,1,aerial defoliation survey | pheromone traps | personal communication with the department of lands and forest representative,39119.pdf,
"quebec, canada",48.1023356,-77.7875715,1992,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1993,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1993,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1994,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1994,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1995,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1995,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1996,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1996,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1997,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1997,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1998,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1998,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1999,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,1999,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2000,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2000,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2001,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2001,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2002,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2002,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2003,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2004,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2005,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2006,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2007,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2008,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2009,1,pheromone traps,39131.pdf,
"quebec, canada",48.1023356,-77.7875715,2010,1,pheromone traps,39131.pdf,
"amqui, quebec",48.4656706,-67.4315171,2013,1,No identified sources,39172.pdf,
"amqui, quebec",48.4656706,-67.4315171,2014,1,No identified sources,39172.pdf,
"amqui, quebec",48.4656706,-67.4315171,2015,1,No identified sources,39172.pdf,
"cape breton island, nova scotia",46.137977,-60.194092,1970,1,No identified sources,39172.pdf,
"cape breton island, nova scotia",46.137977,-60.194092,1971,1,No identified sources,39172.pdf,
"cape breton island, nova scotia",46.137977,-60.194092,1972,1,No identified sources,39172.pdf,
"cape breton island, nova scotia",46.137977,-60.194092,1973,1,No identified sources,39172.pdf,
"cape breton island, nova scotia",46.137977,-60.194092,1974,1,No identified sources,39172.pdf,
"cape breton island, nova scotia",46.137977,-60.194092,1975,1,No identified sources,39172.pdf,
"cape breton island, nova scotia",46.137977,-60.194092,1976,1,No identified sources,39172.pdf,
"cape breton island, nova scotia",46.137977,-60.194092,1977,1,No identified sources,39172.pdf,
"cape breton island, nova scotia",46.137977,-60.194092,1978,1,No identified sources,39172.pdf,
"cape breton island, nova scotia",46.137977,-60.194092,1979,1,No identified sources,39172.pdf,
"cape breton island, nova scotia",46.137977,-60.194092,1980,1,No identified sources,39172.pdf,
north shore plots,49.809661,-88.4811791,2013,1,No identified sources,39172.pdf,
north shore plots,49.809661,-88.4811791,2014,1,No identified sources,39172.pdf,
north shore plots,49.809661,-88.4811791,2015,1,No identified sources,39172.pdf,
ontario,48.477473,-81.330414,1946,1,No identified sources,39172.pdf,
ontario,48.477473,-81.330414,1950,1,No identified sources,39172.pdf,
eastern canada,46.8137431,-71.2084061,1966,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1967,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1968,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1969,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1970,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1971,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1972,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1973,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1974,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1975,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1976,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1977,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1978,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1979,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1980,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1981,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1982,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1983,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1984,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1985,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1986,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1987,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1988,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1989,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1990,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1991,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1992,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1993,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1994,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1995,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1996,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1997,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1998,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1999,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,2000,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,2001,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,2002,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,2003,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,2004,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,2005,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,2006,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,2007,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,2008,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,2009,1,aerial defoliation survey,39362.pdf,
"quebec, canada",48.1023356,-77.7875715,2017,1,aerial defoliation survey,39362.pdf,
eastern canada,46.8137431,-71.2084061,1970,1,No identified sources,39412.pdf,
canada,48.477473,-81.330414,1970,1,dendrochronological samples from tree cores | aerial defoliation survey,39413.pdf,
"north shore of the st. lawrence river (côte-nord), north of lac st-jean, bas-st-laurent, and gaspésie regions in quebec, canada",50.2109579,-66.3790642,2017,1,dendrochronological samples from tree cores | aerial defoliation survey,39413.pdf,
"quebec, canada",48.1023356,-77.7875715,2011,1,dendrochronological samples from tree cores | aerial defoliation survey,39413.pdf,
"gaspe region of quebec, north of the town of amqui",48.4656706,-67.4315171,2013,1,No identified sources,39560.pdf,
"gaspe region of quebec, north of the town of amqui",48.4656706,-67.4315171,2014,1,No identified sources,39560.pdf,
"new brunswick, canada",47.032695,-65.494995,1132,1,aerial defoliation survey | survey from insect laboratory,39576.pdf,
"new brunswick, canada",47.032695,-65.494995,1981,1,aerial defoliation survey | survey from insect laboratory,39576.pdf,
"new brunswick, canada",47.032695,-65.494995,1982,1,aerial defoliation survey | survey from insect laboratory,39576.pdf,
"new brunswick, canada",47.032695,-65.494995,1983,1,aerial defoliation survey | survey from insect laboratory,39576.pdf,
